Logged started on,19/07/2020 22:11:08
Feature,Accelerometer
Nodes,AM1V310 @395930

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg)
19/07/2020 22:27:42.567,994021,AM1V310 @395930,64215,D5FF28FFE603,-43,-216,998
19/07/2020 22:27:42.628,994081,AM1V310 @395930,64222,D6FF29FFE503,-42,-215,997
19/07/2020 22:27:42.656,994110,AM1V310 @395930,64228,D5FF28FFE603,-43,-216,998
19/07/2020 22:27:42.717,994171,AM1V310 @395930,64234,D6FF29FFE703,-42,-215,999
19/07/2020 22:27:42.778,994232,AM1V310 @395930,64240,D6FF28FFE603,-42,-216,998
19/07/2020 22:27:42.807,994261,AM1V310 @395930,64247,D5FF28FFE603,-43,-216,998
19/07/2020 22:27:42.868,994322,AM1V310 @395930,64253,D5FF28FFE503,-43,-216,997
19/07/2020 22:27:42.927,994381,AM1V310 @395930,64259,D5FF27FFE603,-43,-217,998
19/07/2020 22:27:42.957,994411,AM1V310 @395930,64265,D9FF2BFFD103,-39,-213,977
19/07/2020 22:27:43.017,994471,AM1V310 @395930,64272,3000FFFED503,48,-257,981
19/07/2020 22:27:43.077,994531,AM1V310 @395930,64278,DDFF1FFFE803,-35,-225,1000
19/07/2020 22:27:43.108,994561,AM1V310 @395930,64284,DEFF24FFD603,-34,-220,982
19/07/2020 22:27:43.168,994621,AM1V310 @395930,64290,CBFF21FFC003,-53,-223,960
19/07/2020 22:27:43.228,994682,AM1V310 @395930,64297,E0FF2BFFED03,-32,-213,1005
19/07/2020 22:27:43.257,994710,AM1V310 @395930,64303,D0FF4DFF1404,-48,-179,1044
19/07/2020 22:27:43.318,994771,AM1V310 @395930,64309,1B0020FFA203,27,-224,930
19/07/2020 22:27:43.378,994832,AM1V310 @395930,64315,E9FF39FFC703,-23,-199,967
19/07/2020 22:27:43.408,994861,AM1V310 @395930,64322,D9FF2FFFE203,-39,-209,994
19/07/2020 22:27:43.468,994922,AM1V310 @395930,64328,48FF81FF5104,-184,-127,1105
19/07/2020 22:27:43.528,994982,AM1V310 @395930,64334,D2FF92001F04,-46,146,1055
19/07/2020 22:27:43.558,995011,AM1V310 @395930,64340,CBFF21FFD003,-53,-223,976
19/07/2020 22:27:43.618,995072,AM1V310 @395930,64347,BDFF0FFF4D04,-67,-241,1101
19/07/2020 22:27:43.678,995132,AM1V310 @395930,64353,65FFCCFE1004,-155,-308,1040
19/07/2020 22:27:43.707,995160,AM1V310 @395930,64359,81FF4FFE7503,-127,-433,885
19/07/2020 22:27:43.768,995222,AM1V310 @395930,64365,BBFF08FF7B03,-69,-248,891
19/07/2020 22:27:43.828,995282,AM1V310 @395930,64372,BBFFBFFEED03,-69,-321,1005
19/07/2020 22:27:43.856,995310,AM1V310 @395930,64378,EDFFE0FEE803,-19,-288,1000
19/07/2020 22:27:43.918,995372,AM1V310 @395930,64384,D2FF53FED403,-46,-429,980
19/07/2020 22:27:43.978,995432,AM1V310 @395930,64390,0000AAFEE703,0,-342,999
19/07/2020 22:27:44.008,995461,AM1V310 @395930,64397,DDFF63FE7803,-35,-413,888
19/07/2020 22:27:44.068,995522,AM1V310 @395930,64403,6200A2FE9703,98,-350,919
19/07/2020 22:27:44.127,995581,AM1V310 @395930,64409,6B0093FE9803,107,-365,920
19/07/2020 22:27:44.187,995641,AM1V310 @395930,64415,4800C9FE8403,72,-311,900
19/07/2020 22:27:44.217,995671,AM1V310 @395930,64422,6A0092FE9E03,106,-366,926
19/07/2020 22:27:44.278,995731,AM1V310 @395930,64428,9F00CCFE6903,159,-308,873
19/07/2020 22:27:44.307,995760,AM1V310 @395930,64434,710083FEB703,113,-381,951
19/07/2020 22:27:44.368,995821,AM1V310 @395930,64440,6100B8FEA503,97,-328,933
19/07/2020 22:27:44.428,995882,AM1V310 @395930,64447,9D00AFFEBD03,157,-337,957
19/07/2020 22:27:44.458,995911,AM1V310 @395930,64453,8200C1FEAB03,130,-319,939
19/07/2020 22:27:44.517,995971,AM1V310 @395930,64459,4600B0FE9403,70,-336,916
19/07/2020 22:27:44.577,996031,AM1V310 @395930,64465,A800DEFECC03,168,-290,972
19/07/2020 22:27:44.638,996092,AM1V310 @395930,64472,3F00C8FE8403,63,-312,900
19/07/2020 22:27:44.667,996120,AM1V310 @395930,64478,8400DAFED403,132,-294,980
19/07/2020 22:27:44.727,996180,AM1V310 @395930,64484,8C00B9FECE03,140,-327,974
19/07/2020 22:27:44.756,996210,AM1V310 @395930,64490,6D00DBFE9E03,109,-293,926
19/07/2020 22:27:44.818,996272,AM1V310 @395930,64497,9F00BAFECD03,159,-326,973
19/07/2020 22:27:44.924,996378,AM1V310 @395930,64509,8F00D3FEA903,143,-301,937
19/07/2020 22:27:44.924,996379,AM1V310 @395930,64503,8C00DFFEAF03,140,-289,943
19/07/2020 22:27:45.059,996513,AM1V310 @395930,64515,9D00D5FEC503,157,-299,965
19/07/2020 22:27:45.059,996514,AM1V310 @395930,64522,B100C7FEE503,177,-313,997
19/07/2020 22:27:45.059,996514,AM1V310 @395930,64528,8800E5FECD03,136,-283,973
19/07/2020 22:27:45.119,996573,AM1V310 @395930,64534,7900D0FED003,121,-304,976
19/07/2020 22:27:45.178,996632,AM1V310 @395930,64540,7600E1FECC03,118,-287,972
19/07/2020 22:27:45.206,996660,AM1V310 @395930,64547,7900E7FECF03,121,-281,975
19/07/2020 22:27:45.268,996722,AM1V310 @395930,64553,5900CBFEB403,89,-309,948
19/07/2020 22:27:45.327,996781,AM1V310 @395930,64559,7A00F2FED803,122,-270,984
19/07/2020 22:27:45.357,996811,AM1V310 @395930,64565,6800EBFECD03,104,-277,973
19/07/2020 22:27:45.418,996872,AM1V310 @395930,64572,7700D8FED403,119,-296,980
19/07/2020 22:27:45.478,996932,AM1V310 @395930,64578,6200DFFEB103,98,-289,945
19/07/2020 22:27:45.507,996960,AM1V310 @395930,64584,6200E3FEC603,98,-285,966
19/07/2020 22:27:45.567,997021,AM1V310 @395930,64590,7900DFFEDB03,121,-289,987
19/07/2020 22:27:45.657,997111,AM1V310 @395930,64597,7600F6FED703,118,-266,983
19/07/2020 22:27:45.658,997111,AM1V310 @395930,64603,7600F7FECD03,118,-265,973
19/07/2020 22:27:45.717,997171,AM1V310 @395930,64609,8000FDFED903,128,-259,985
19/07/2020 22:27:45.777,997231,AM1V310 @395930,64615,7800EDFECD03,120,-275,973
19/07/2020 22:27:45.806,997260,AM1V310 @395930,64622,8A00FFFED803,138,-257,984
19/07/2020 22:27:45.868,997321,AM1V310 @395930,64628,7700EFFECA03,119,-273,970
19/07/2020 22:27:45.928,997382,AM1V310 @395930,64634,8B00FFFEDB03,139,-257,987
19/07/2020 22:27:45.957,997410,AM1V310 @395930,64640,7D0003FFC903,125,-253,969
19/07/2020 22:27:46.017,997471,AM1V310 @395930,64647,9200F5FEDC03,146,-267,988
19/07/2020 22:27:46.077,997531,AM1V310 @395930,64653,940007FFC803,148,-249,968
19/07/2020 22:27:46.106,997560,AM1V310 @395930,64659,A400FDFEC703,164,-259,967
19/07/2020 22:27:46.167,997621,AM1V310 @395930,64665,E400FFFEC903,228,-257,969
19/07/2020 22:27:46.227,997681,AM1V310 @395930,64672,080108FFC903,264,-248,969
19/07/2020 22:27:46.257,997711,AM1V310 @395930,64678,0F0114FFD203,271,-236,978
19/07/2020 22:27:46.318,997772,AM1V310 @395930,64684,EF000AFFC903,239,-246,969
19/07/2020 22:27:46.378,997832,AM1V310 @395930,64690,B8001AFFBF03,184,-230,959
19/07/2020 22:27:46.407,997860,AM1V310 @395930,64697,7F00F4FECC03,127,-268,972
19/07/2020 22:27:46.468,997922,AM1V310 @395930,64703,560002FFAC03,86,-254,940
19/07/2020 22:27:46.528,997982,AM1V310 @395930,64709,4200F2FEAF03,66,-270,943
19/07/2020 22:27:46.556,998010,AM1V310 @395930,64715,5A0011FFBF03,90,-239,959
19/07/2020 22:27:46.618,998072,AM1V310 @395930,64722,5D000BFFC703,93,-245,967
19/07/2020 22:27:46.678,998132,AM1V310 @395930,64728,6B000FFFD703,107,-241,983
19/07/2020 22:27:46.707,998160,AM1V310 @395930,64734,740010FFE503,116,-240,997
19/07/2020 22:27:46.798,998252,AM1V310 @395930,64740,670013FFEE03,103,-237,1006
19/07/2020 22:27:46.827,998280,AM1V310 @395930,64747,620016FFE403,98,-234,996
19/07/2020 22:27:46.858,998311,AM1V310 @395930,64753,60001CFFE103,96,-228,993
19/07/2020 22:27:46.919,998373,AM1V310 @395930,64759,740022FFE403,116,-222,996
19/07/2020 22:27:46.978,998432,AM1V310 @395930,64765,6E0029FFE403,110,-215,996
19/07/2020 22:27:47.007,998460,AM1V310 @395930,64772,65001BFFE003,101,-229,992
19/07/2020 22:27:47.067,998521,AM1V310 @395930,64778,62001BFFD903,98,-229,985
19/07/2020 22:27:47.128,998581,AM1V310 @395930,64784,590018FFDF03,89,-232,991
19/07/2020 22:27:47.157,998611,AM1V310 @395930,64790,560034FFD803,86,-204,984
19/07/2020 22:27:47.218,998672,AM1V310 @395930,64797,590023FFE703,89,-221,999
19/07/2020 22:27:47.277,998730,AM1V310 @395930,64803,4E0025FFDB03,78,-219,987
19/07/2020 22:27:47.307,998761,AM1V310 @395930,64809,49002DFFE003,73,-211,992
19/07/2020 22:27:47.368,998822,AM1V310 @395930,64815,400022FFE003,64,-222,992
19/07/2020 22:27:47.428,998881,AM1V310 @395930,64822,490026FFE803,73,-218,1000
19/07/2020 22:27:47.457,998910,AM1V310 @395930,64828,2F0031FFE503,47,-207,997
19/07/2020 22:27:47.518,998972,AM1V310 @395930,64834,250027FFE403,37,-217,996
19/07/2020 22:27:47.577,999031,AM1V310 @395930,64840,290030FFDC03,41,-208,988
19/07/2020 22:27:47.607,999061,AM1V310 @395930,64847,21002DFFD803,33,-211,984
19/07/2020 22:27:47.668,999122,AM1V310 @395930,64853,190031FFD703,25,-207,983
19/07/2020 22:27:47.728,999181,AM1V310 @395930,64859,0F0030FFF203,15,-208,1010
19/07/2020 22:27:47.757,999210,AM1V310 @395930,64865,09002DFFED03,9,-211,1005
19/07/2020 22:27:47.819,999273,AM1V310 @395930,64872,F9FF32FFE103,-7,-206,993
19/07/2020 22:27:47.878,999332,AM1V310 @395930,64878,F8FF31FFF103,-8,-207,1009
19/07/2020 22:27:47.907,999360,AM1V310 @395930,64884,EAFF35FFF303,-22,-203,1011
19/07/2020 22:27:47.968,999422,AM1V310 @395930,64890,D2FF28FFF703,-46,-216,1015
19/07/2020 22:27:48.028,999481,AM1V310 @395930,64897,C5FF2AFFE203,-59,-214,994
19/07/2020 22:27:48.057,999510,AM1V310 @395930,64903,C5FF39FFEB03,-59,-199,1003
19/07/2020 22:27:48.118,999572,AM1V310 @395930,64909,BBFF2EFFF903,-69,-210,1017
19/07/2020 22:27:48.178,999632,AM1V310 @395930,64915,A3FF32FFE403,-93,-206,996
19/07/2020 22:27:48.207,999660,AM1V310 @395930,64922,9BFF32FFEB03,-101,-206,1003
19/07/2020 22:27:48.268,999722,AM1V310 @395930,64928,9AFF28FFF303,-102,-216,1011
19/07/2020 22:27:48.328,999782,AM1V310 @395930,64934,9AFF23FFE903,-102,-221,1001
19/07/2020 22:27:48.357,999810,AM1V310 @395930,64940,A7FF20FFF403,-89,-224,1012
19/07/2020 22:27:48.418,999872,AM1V310 @395930,64947,AFFF2EFFFA03,-81,-210,1018
19/07/2020 22:27:48.478,999932,AM1V310 @395930,64953,C8FF31FFFD03,-56,-207,1021
19/07/2020 22:27:48.507,999961,AM1V310 @395930,64959,D5FF32FF0204,-43,-206,1026
19/07/2020 22:27:48.568,1000021,AM1V310 @395930,64965,CFFF2CFF0604,-49,-212,1030
19/07/2020 22:27:48.627,1000081,AM1V310 @395930,64972,D0FF36FFE903,-48,-202,1001
19/07/2020 22:27:48.657,1000110,AM1V310 @395930,64978,EBFF22FFEB03,-21,-222,1003
19/07/2020 22:27:48.717,1000171,AM1V310 @395930,64984,22000FFFCE03,34,-241,974
19/07/2020 22:27:48.777,1000231,AM1V310 @395930,64990,530031FFD003,83,-207,976
19/07/2020 22:27:48.806,1000260,AM1V310 @395930,64997,A70026FFD203,167,-218,978
19/07/2020 22:27:48.867,1000321,AM1V310 @395930,65003,D40002FF9803,212,-254,920
19/07/2020 22:27:48.927,1000381,AM1V310 @395930,65009,270126FF8C03,295,-218,908
19/07/2020 22:27:48.956,1000410,AM1V310 @395930,65015,3C0115FF9703,316,-235,919
19/07/2020 22:27:49.017,1000471,AM1V310 @395930,65022,47014BFF9403,327,-181,916
19/07/2020 22:27:49.077,1000531,AM1V310 @395930,65028,620150FFAF03,354,-176,943
19/07/2020 22:27:49.106,1000560,AM1V310 @395930,65034,660157FFB303,358,-169,947
19/07/2020 22:27:49.167,1000621,AM1V310 @395930,65040,680140FFCF03,360,-192,975
19/07/2020 22:27:49.228,1000681,AM1V310 @395930,65047,38013EFFBF03,312,-194,959
19/07/2020 22:27:49.257,1000710,AM1V310 @395930,65053,0F0130FFD403,271,-208,980
19/07/2020 22:27:49.318,1000772,AM1V310 @395930,65059,E7004AFFCC03,231,-182,972
19/07/2020 22:27:49.378,1000832,AM1V310 @395930,65065,CD0035FFD503,205,-203,981
19/07/2020 22:27:49.407,1000860,AM1V310 @395930,65072,AC0032FFC103,172,-206,961
19/07/2020 22:27:49.467,1000920,AM1V310 @395930,65078,9A0036FFB103,154,-202,945
19/07/2020 22:27:49.527,1000981,AM1V310 @395930,65084,9C0032FFCF03,156,-206,975
19/07/2020 22:27:49.557,1001011,AM1V310 @395930,65090,9A0036FFD003,154,-202,976
19/07/2020 22:27:49.619,1001073,AM1V310 @395930,65097,91003CFFDE03,145,-196,990
19/07/2020 22:27:49.678,1001132,AM1V310 @395930,65103,7F0030FFDE03,127,-208,990
19/07/2020 22:27:49.799,1001253,AM1V310 @395930,65109,6E003EFFE603,110,-194,998
19/07/2020 22:27:49.799,1001253,AM1V310 @395930,65115,5F0044FFE803,95,-188,1000
19/07/2020 22:27:49.819,1001273,AM1V310 @395930,65122,560044FFD803,86,-188,984
19/07/2020 22:27:49.858,1001311,AM1V310 @395930,65128,64004CFFE503,100,-180,997
19/07/2020 22:27:49.918,1001372,AM1V310 @395930,65134,5B004FFFE403,91,-177,996
19/07/2020 22:27:49.978,1001432,AM1V310 @395930,65140,61004AFFF003,97,-182,1008
19/07/2020 22:27:50.007,1001460,AM1V310 @395930,65147,5A0051FFE003,90,-175,992
19/07/2020 22:27:50.068,1001522,AM1V310 @395930,65153,650049FFEB03,101,-183,1003
19/07/2020 22:27:50.128,1001581,AM1V310 @395930,65159,62004DFFF203,98,-179,1010
19/07/2020 22:27:50.156,1001610,AM1V310 @395930,65165,660042FFF803,102,-190,1016
19/07/2020 22:27:50.219,1001673,AM1V310 @395930,65172,60004FFFEA03,96,-177,1002
19/07/2020 22:27:50.278,1001732,AM1V310 @395930,65178,5D0048FFDF03,93,-184,991
19/07/2020 22:27:50.307,1001760,AM1V310 @395930,65184,63004EFFE403,99,-178,996
19/07/2020 22:27:50.428,1001882,AM1V310 @395930,65190,62003CFFEA03,98,-196,1002
19/07/2020 22:27:50.449,1001903,AM1V310 @395930,65197,6C003FFFF003,108,-193,1008
19/07/2020 22:27:50.460,1001914,AM1V310 @395930,65203,69003EFFE003,105,-194,992
19/07/2020 22:27:50.518,1001972,AM1V310 @395930,65209,6C0045FFDC03,108,-187,988
19/07/2020 22:27:50.669,1002124,AM1V310 @395930,65215,6B003BFFDD03,107,-197,989
19/07/2020 22:27:50.669,1002124,AM1V310 @395930,65222,67003EFFDE03,103,-194,990
19/07/2020 22:27:50.690,1002144,AM1V310 @395930,65228,6C0038FFE403,108,-200,996
19/07/2020 22:27:50.908,1002362,AM1V310 @395930,65234,63003BFFD103,99,-197,977
19/07/2020 22:27:50.910,1002363,AM1V310 @395930,65240,6C0031FFDA03,108,-207,986
19/07/2020 22:27:50.930,1002384,AM1V310 @395930,65247,69003AFFD903,105,-198,985
19/07/2020 22:27:50.930,1002384,AM1V310 @395930,65253,6A003DFFE503,106,-195,997
19/07/2020 22:27:50.930,1002384,AM1V310 @395930,65259,6A0034FFE603,106,-204,998
19/07/2020 22:27:51.058,1002512,AM1V310 @395930,65265,67002FFFD503,103,-209,981
19/07/2020 22:27:51.080,1002533,AM1V310 @395930,65272,60003FFFD203,96,-193,978
19/07/2020 22:27:51.080,1002533,AM1V310 @395930,65278,520034FFE303,82,-204,995
19/07/2020 22:27:51.177,1002631,AM1V310 @395930,65284,43002CFF0004,67,-212,1024
19/07/2020 22:27:51.178,1002632,AM1V310 @395930,65290,2C0042FFF403,44,-190,1012
19/07/2020 22:27:51.207,1002661,AM1V310 @395930,65297,29002AFFE903,41,-214,1001
19/07/2020 22:27:51.267,1002721,AM1V310 @395930,65303,1E0031FFED03,30,-207,1005
19/07/2020 22:27:51.328,1002782,AM1V310 @395930,65309,180024FFE903,24,-220,1001
19/07/2020 22:27:51.357,1002810,AM1V310 @395930,65315,20002FFFDB03,32,-209,987
19/07/2020 22:27:51.418,1002872,AM1V310 @395930,65322,3D0035FFD903,61,-203,985
19/07/2020 22:27:51.478,1002931,AM1V310 @395930,65328,580030FFE703,88,-208,999
19/07/2020 22:27:51.507,1002960,AM1V310 @395930,65334,74003FFFED03,116,-193,1005
19/07/2020 22:27:51.568,1003022,AM1V310 @395930,65340,830033FFEF03,131,-205,1007
19/07/2020 22:27:51.628,1003081,AM1V310 @395930,65347,A0002EFFE903,160,-210,1001
19/07/2020 22:27:51.657,1003111,AM1V310 @395930,65353,BA004BFFD803,186,-181,984
19/07/2020 22:27:51.718,1003172,AM1V310 @395930,65359,CB0039FFC503,203,-199,965
19/07/2020 22:27:51.777,1003231,AM1V310 @395930,65365,D50049FFC103,213,-183,961
19/07/2020 22:27:51.807,1003261,AM1V310 @395930,65372,C50039FFC303,197,-199,963
19/07/2020 22:27:51.868,1003322,AM1V310 @395930,65378,C90046FFCC03,201,-186,972
19/07/2020 22:27:51.928,1003382,AM1V310 @395930,65384,C30030FFD903,195,-208,985
19/07/2020 22:27:51.957,1003410,AM1V310 @395930,65390,B70041FFD203,183,-191,978
19/07/2020 22:27:52.019,1003473,AM1V310 @395930,65397,9F0023FFD703,159,-221,983
19/07/2020 22:27:52.078,1003532,AM1V310 @395930,65403,83002AFFE303,131,-214,995
19/07/2020 22:27:52.107,1003560,AM1V310 @395930,65409,720026FFD703,114,-218,983
19/07/2020 22:27:52.199,1003653,AM1V310 @395930,65415,7D0039FFDA03,125,-199,986
19/07/2020 22:27:52.227,1003681,AM1V310 @395930,65422,6C0035FFCF03,108,-203,975
19/07/2020 22:27:52.257,1003710,AM1V310 @395930,65428,720033FFDE03,114,-205,990
19/07/2020 22:27:52.318,1003772,AM1V310 @395930,65434,690027FFD703,105,-217,983
19/07/2020 22:27:52.378,1003832,AM1V310 @395930,65440,70002BFFDB03,112,-213,987
19/07/2020 22:27:52.437,1003891,AM1V310 @395930,65447,6B0032FFDD03,107,-206,989
19/07/2020 22:27:52.467,1003920,AM1V310 @395930,65453,6C0029FFDD03,108,-215,989
19/07/2020 22:27:52.528,1003982,AM1V310 @395930,65459,71002AFFD703,113,-214,983
19/07/2020 22:27:52.557,1004010,AM1V310 @395930,65465,6F0027FFD103,111,-217,977
19/07/2020 22:27:52.618,1004072,AM1V310 @395930,65472,770030FFE203,119,-208,994
19/07/2020 22:27:52.678,1004132,AM1V310 @395930,65478,7A002EFFE503,122,-210,997
19/07/2020 22:27:52.707,1004160,AM1V310 @395930,65484,7D002AFFEC03,125,-214,1004
19/07/2020 22:27:52.768,1004222,AM1V310 @395930,65490,73003CFFE103,115,-196,993
19/07/2020 22:27:52.828,1004282,AM1V310 @395930,65497,71002DFFDA03,113,-211,986
19/07/2020 22:27:52.857,1004310,AM1V310 @395930,65503,72002AFFDD03,114,-214,989
19/07/2020 22:27:52.917,1004371,AM1V310 @395930,65509,700037FFDD03,112,-201,989
19/07/2020 22:27:52.978,1004432,AM1V310 @395930,65515,760029FFD903,118,-215,985
19/07/2020 22:27:53.008,1004461,AM1V310 @395930,65522,6F002EFFDE03,111,-210,990
19/07/2020 22:27:53.068,1004521,AM1V310 @395930,65528,730034FFE203,115,-204,994
19/07/2020 22:27:53.128,1004582,AM1V310 @395930,65534,760032FFDA03,118,-206,986
19/07/2020 22:27:53.157,1004610,AM1V310 @395930,65540,77002AFFE003,119,-214,992
19/07/2020 22:27:53.217,1004671,AM1V310 @395930,65547,7A0036FFE603,122,-202,998
19/07/2020 22:27:53.278,1004732,AM1V310 @395930,65553,720034FFE103,114,-204,993
19/07/2020 22:27:53.307,1004760,AM1V310 @395930,65559,6B0032FFD803,107,-206,984
19/07/2020 22:27:53.368,1004822,AM1V310 @395930,65565,780027FFE903,120,-217,1001
19/07/2020 22:27:53.427,1004881,AM1V310 @395930,65572,740034FFD903,116,-204,985
19/07/2020 22:27:53.457,1004910,AM1V310 @395930,65578,710033FFDE03,113,-205,990
19/07/2020 22:27:53.517,1004971,AM1V310 @395930,65584,740035FFE503,116,-203,997
19/07/2020 22:27:53.577,1005031,AM1V310 @395930,65590,710025FFD903,113,-219,985
19/07/2020 22:27:53.607,1005060,AM1V310 @395930,65597,730030FFE003,115,-208,992
19/07/2020 22:27:53.667,1005121,AM1V310 @395930,65603,720030FFDE03,114,-208,990
19/07/2020 22:27:53.727,1005181,AM1V310 @395930,65609,6C002DFFD803,108,-211,984
19/07/2020 22:27:53.758,1005211,AM1V310 @395930,65615,6E0035FFD903,110,-203,985
19/07/2020 22:27:53.819,1005273,AM1V310 @395930,65622,730030FFE403,115,-208,996
19/07/2020 22:27:53.878,1005332,AM1V310 @395930,65628,6D0039FFD803,109,-199,984
19/07/2020 22:27:53.907,1005360,AM1V310 @395930,65634,6F0037FFD903,111,-201,985
19/07/2020 22:27:53.968,1005422,AM1V310 @395930,65640,730036FFE303,115,-202,995
19/07/2020 22:27:54.028,1005482,AM1V310 @395930,65647,81003BFFED03,129,-197,1005
19/07/2020 22:27:54.057,1005510,AM1V310 @395930,65653,920034FFF303,146,-204,1011
19/07/2020 22:27:54.118,1005572,AM1V310 @395930,65659,970036FFD903,151,-202,985
19/07/2020 22:27:54.178,1005632,AM1V310 @395930,65665,A9004EFFD703,169,-178,983
19/07/2020 22:27:54.207,1005660,AM1V310 @395930,65672,A4004BFFCF03,164,-181,975
19/07/2020 22:27:54.268,1005722,AM1V310 @395930,65678,A90050FFDB03,169,-176,987
19/07/2020 22:27:54.328,1005782,AM1V310 @395930,65684,9D004AFFDF03,157,-182,991
19/07/2020 22:27:54.357,1005810,AM1V310 @395930,65690,8F003AFFDF03,143,-198,991
19/07/2020 22:27:54.419,1005873,AM1V310 @395930,65697,870046FFE003,135,-186,992
19/07/2020 22:27:54.478,1005932,AM1V310 @395930,65703,7E003DFFE403,126,-195,996
19/07/2020 22:27:54.507,1005960,AM1V310 @395930,65709,720042FFD703,114,-190,983
19/07/2020 22:27:54.568,1006022,AM1V310 @395930,65715,6A004BFFD003,106,-181,976
19/07/2020 22:27:54.628,1006082,AM1V310 @395930,65722,68004EFFD003,104,-178,976
19/07/2020 22:27:54.657,1006110,AM1V310 @395930,65728,640048FFD403,100,-184,980
19/07/2020 22:27:54.718,1006172,AM1V310 @395930,65734,4F004AFFC903,79,-182,969
19/07/2020 22:27:54.838,1006292,AM1V310 @395930,65740,510053FFD903,81,-173,985
19/07/2020 22:27:54.860,1006313,AM1V310 @395930,65747,4F0044FFE403,79,-188,996
19/07/2020 22:27:54.989,1006443,AM1V310 @395930,65753,4C0063FFE503,76,-157,997
19/07/2020 22:27:54.989,1006444,AM1V310 @395930,65759,450060FFDA03,69,-160,986
19/07/2020 22:27:54.989,1006444,AM1V310 @395930,65765,3F0069FFDC03,63,-151,988
19/07/2020 22:27:55.018,1006472,AM1V310 @395930,65772,350061FFEA03,53,-159,1002
19/07/2020 22:27:55.126,1006580,AM1V310 @395930,65778,3E005AFFF403,62,-166,1012
19/07/2020 22:27:55.126,1006581,AM1V310 @395930,65784,40005EFFFC03,64,-162,1020
19/07/2020 22:27:55.168,1006622,AM1V310 @395930,65790,460078FFF003,70,-136,1008
19/07/2020 22:27:55.258,1006712,AM1V310 @395930,65803,390075FFF603,57,-139,1014
19/07/2020 22:27:55.257,1006712,AM1V310 @395930,65797,3C0072FFE803,60,-142,1000
19/07/2020 22:27:55.318,1006772,AM1V310 @395930,65809,3E0078FFF603,62,-136,1014
19/07/2020 22:27:55.378,1006832,AM1V310 @395930,65815,340073FF0104,52,-141,1025
19/07/2020 22:27:55.407,1006860,AM1V310 @395930,65822,380080FF0204,56,-128,1026
19/07/2020 22:27:55.467,1006921,AM1V310 @395930,65828,39007DFFEE03,57,-131,1006
19/07/2020 22:27:55.528,1006982,AM1V310 @395930,65834,360085FFE603,54,-123,998
19/07/2020 22:27:55.557,1007010,AM1V310 @395930,65840,37007BFFEE03,55,-133,1006
19/07/2020 22:27:55.618,1007072,AM1V310 @395930,65847,300080FFF203,48,-128,1010
19/07/2020 22:27:55.678,1007132,AM1V310 @395930,65853,320078FFF903,50,-136,1017
19/07/2020 22:27:55.708,1007161,AM1V310 @395930,65859,2E0076FFF103,46,-138,1009
19/07/2020 22:27:55.768,1007222,AM1V310 @395930,65865,2D0082FFE203,45,-126,994
19/07/2020 22:27:55.828,1007282,AM1V310 @395930,65872,2E007EFFE903,46,-130,1001
19/07/2020 22:27:55.857,1007310,AM1V310 @395930,65878,2E007CFFED03,46,-132,1005
19/07/2020 22:27:55.918,1007372,AM1V310 @395930,65884,32008AFFF303,50,-118,1011
19/07/2020 22:27:55.977,1007431,AM1V310 @395930,65890,300083FFFB03,48,-125,1019
19/07/2020 22:27:56.007,1007460,AM1V310 @395930,65897,23007EFFFF03,35,-130,1023
19/07/2020 22:27:56.069,1007523,AM1V310 @395930,65903,21007EFFF303,33,-130,1011
19/07/2020 22:27:56.128,1007582,AM1V310 @395930,65909,17007FFFED03,23,-129,1005
19/07/2020 22:27:56.157,1007610,AM1V310 @395930,65915,100084FFE403,16,-124,996
19/07/2020 22:27:56.218,1007672,AM1V310 @395930,65922,09007EFFE503,9,-130,997
19/07/2020 22:27:56.278,1007732,AM1V310 @395930,65928,0A006CFFF903,10,-148,1017
19/07/2020 22:27:56.307,1007760,AM1V310 @395930,65934,0E007CFFF603,14,-132,1014
19/07/2020 22:27:56.369,1007823,AM1V310 @395930,65940,230076FFFF03,35,-138,1023
19/07/2020 22:27:56.428,1007882,AM1V310 @395930,65947,240075FF0004,36,-139,1024
19/07/2020 22:27:56.457,1007910,AM1V310 @395930,65953,270085FFFE03,39,-123,1022
19/07/2020 22:27:56.518,1007972,AM1V310 @395930,65959,22007EFFFE03,34,-130,1022
19/07/2020 22:27:56.578,1008032,AM1V310 @395930,65965,240073FFED03,36,-141,1005
19/07/2020 22:27:56.607,1008060,AM1V310 @395930,65972,2E007CFFDF03,46,-132,991
19/07/2020 22:27:56.668,1008122,AM1V310 @395930,65978,45006CFFE703,69,-148,999
